,TweetID,User,DBID,Intake,Text
95,540253824599220226,Pinkyayadiva,med-int-18118,1,"@Sarahhaines12 😖 never felt that rough eveeer! Had a shower, two ibuprofen. Put my dress and heels on and chucked a smile on for the day 👊"
96,626392168643592192,25_Reasons,med-int-18119,2,I still got all my pain meds. Tylenol 3s with  the codeine and narcos...
97,456805751546081280,lys_jenea,med-int-18121,2,I need a Xanax before every presentation
98,679509358405926914,meagan_petersen,med-int-18122,2,Holy fuck someone throw a few bottles of Tylenol my way 😷
99,578554800968601600,LeSaraTaylor,med-int-18123,1,Coffee &amp; Tylenol is saving my life
100,464217012118753280,ba_ae16,med-int-18124,2,&amp; the best part is I took my last pill earlier an I can't get more till tomorrow 😿 I'd really like a Xanax RN 🙍🔫
101,605116130810667009,MamaMurph11,med-int-18125,3,LaGrange police are on steroids today. We've seen 6 people pulled over since 1. You go blue✊
102,590777052778795008,GoddessTawania,med-int-18126,3,"@MsStoney816 kush dust, xanax, and vodka lol"
103,662464839709802496,King_DNA,med-int-18127,1,@Ms_Faith seems like foreverrrrrr lol this is the third time in two weeks. Just got steroids this am another dose tomorrow 😩
104,739633974390095873,perksofCora,med-int-18128,3,Ok Tylenol  https://t.co/DqtSvu2vZ4
105,540714395874373632,kaylasmith124,med-int-18129,3,@shylajeanie sucks! Don't listen to the packages tho aha you can totally have Tylenol cold ;) my OB told me its perfectly safe!
106,666831712316489728,Cheyann_Rene2,med-int-18130,1,"Tylenol, Vicks vapor rub, and bio freeze have saved my life today. 🤒🙌🏻🙌🏻"
107,792123387443150848,_Kaipolaniii,med-int-18132,3,Wtf do you mean did the doctor say it was okay? I'VE BEEN GIVING HIM TYLENOL SINCE HIS VERY FIRST COLD!! Gtfoh!!
108,682082172254081025,marissajoooo,med-int-18133,2,Someone bring me Advil. 😥 I live with a headache I cannot bare anymore!
109,807842927951147008,OT_Enthusiast,med-int-18134,3,@KD4AEN Methadone is already legally administered as a safe alternative. But people still use heroin for a better high despite risks.
110,647074377650053120,strongest_smile,med-int-18135,1,"My body dislikes nightshift so much, I have a mouth full of ulcers, a tired headache that paracetamol won't touch &amp; high level of grumpiness"
111,614145648779243525,Badd_LilBit18,med-int-18136,3,Sincere is a fucking super 3 yr old. Lol I swear they got that nigga on steroids 😂 what 3 yr old you know can jump a fence ? 😭😭😭😭😂😂😂
112,637809026999259136,nuveeena,med-int-18137,3,"Bookworm quote: ""He did get the Anacin, but the idea of…"" - ""Finders Keepers:…"" http://t.co/s2K0q5EJUr http://t.co/afD1sbBHyu"
113,781184871528103936,NunuLaBelle,med-int-18138,3,Yashi also looks like Janet....them Jackson genes are on steroids
114,646925938278670336,francescahogben,med-int-18139,2,"Ibuprofen, peppermint tea and a shower"
115,731887990717435904,AlejandraMon3,med-int-18140,3,"Sunglasses, Advil and IHOP last night was mad real...FUN😂😂😂thank God she is my DD😘😘😘😘 https://t.co/fhCJ3TVOR3"
116,787146201749655552,_xoalexandrea,med-int-18141,2,"""I can't do this without wine or Valium"" 😭"
117,812487749722836992,lusstForlife,med-int-18144,3,"SZA, Advil ✨ https://t.co/LzQG5BZjxC"
118,817797028730249216,P_moneey,med-int-18145,2,@saydesikayy your upper part might be sore for a few days . Ibuprofen &amp;sea salt spray was my best friends .
119,608823282951819264,BlaqkBeauty_95,med-int-18146,2,Just pop me a Tylenol
120,544982947657297922,JenNearyYYT,med-int-18147,3,"Explaining ""twittering"" to my 63 year old mother... also just took two Tylenol"
121,568538720221011968,LornelMitchell,med-int-18149,1,Note to self. Multiple Aleves &amp; Tylenols with Codeine on an empty stomach is a no no. #backpain #tummyupset #blechy #nausea
122,809854127614337024,_Jaydaaaaa,med-int-18151,2,Gotta get some Tylenol more today
123,606994169689702400,KtotheKatie,med-int-18152,2,"""Get me a pillow, a trash can, ibuprofen and water and then leave me alone!""

-too drunk me"
124,423308466217050112,julialeigh247,med-int-18153,3,"@Jakerzlive @nat_val001 Jake, are you on your period today or something? Take some Motrin or something because your moody af"
125,673804971364741120,ibrandx_,med-int-18154,2,Ive never been more ready to take an Advil or something stronger for a headache. 🤕🤔☹️
126,503826463544856576,___lysss,med-int-18156,2,"2 sets of steroids , an antibiotic &amp;' breathing treatments will be my new best friends forrrrr a couple weeks 😩😒😷"
127,527042650835529728,Ms_EmJay_Cee,med-int-18157,3,U still dey interview? RT @makuo4: Somebody please gimme the T1/2 of tetracycline and panadol. Google no dey open.
128,694283720707014656,Jadarae_xo,med-int-18158,3,Bitches love talkin' bout Xanax this Xanax that...bitch take ur pill poppin ass to rehab 🤔
129,824000862297198597,Quayeee,med-int-18159,2,I need 10 tylenols and 5 perks
130,620431918916575233,_andriaka,med-int-18160,1,This unisom and Tylenol pm had me sleep all day
131,777003990487891968,NoCrossesCount,med-int-18161,3,Im allergic to Tylenol and bee stings. Worst things to be allergic to.
132,783778920390733824,_r3yy,med-int-18162,3,"For all y'all who have baby fever, let me show you my sons hospital bills, just to been seen 15 mins to be told to give him Tylenol 🙄💸💸💸"
133,692970961084227585,1DIMEPIECE_,med-int-18163,3,He made me realize I'm crazy and put my pull up game on steroids 😖
134,631259031202590720,Bella_Rose_14,med-int-18164,3,She's also using methadone and crack... #tmlt
135,540301676713091072,Pookiee223,med-int-18166,1,These motrins are about to knock my ass out 😴
136,293501650293895168,Misslexilynn14,med-int-18167,2,"Ibuprofen, sprite, water and some saltines. #LifeOfaSicky 😣 http://t.co/5DDhQcIt"
137,793311158119702528,MsKiszt,med-int-18168,3,"@Postnuc_mama we gave her Tylenol tonight and it cut way back on the random screaming, and she seemed much happier… https://t.co/42FFFIlVAO"
138,606817121587240960,katieolthoff,med-int-18169,3,.@RadioAmy @KaylaRHedrick also no poultry in the us are given hormones or steroids. I'm a turkey farmer &amp; happy to answer questions
139,347376094661443585,chelsi_martin,med-int-18170,2,"""@FemalePains: My bed, a bottle of Advil, and a heating pad are calling my name right now 😭😢😲 #femalepains"""
140,587128552329478145,ChaneyraM,med-int-18171,2,Lmn movie chocolate nd Advil.
141,813951102630694912,petty_shay,med-int-18172,3,Anybody checked on Fran Dresher?! Get her on the line too cause 2016 bein an unpredictable bitch w/o her Xanax
142,550989037285437440,maharahnee,med-int-18174,2,Can I take paracetamol? — feeling sick
143,800568748545445888,JupiterEyed,med-int-18175,2,"I need....

a Xanax...."
144,786066470866419712,chaaaanel___,med-int-18176,1,I took 2 500mg Tylenols around 3. Is it safe for me to take 2 more now?
145,755177104577138688,1lilerica,med-int-18177,3,Lmaoooo these hoes doing steroids talking bout happy weight
146,770512166977929216,north3rndwarf,med-int-18178,2,When you wake in a bad mood all cause I was too stubborn to take paracetamol last night when headache appeared
147,779627245073756160,doll__28,med-int-18179,1,"Tylenol wore off and I'm wide awake, hello back pain."
148,478400051635445760,Kendal_Wangler,med-int-18180,2,"I could go for some chocolate, ibuprofen, and cuddles right about now lmao  😥🔫"
149,593151686006460416,jme_bush,med-int-18181,2,"the passenger seat of my car has a heating pad, a bag of Reese's, a bottle of Tylenol and hairspray #thestruggle"
150,811028657477132288,_SarahBethhh,med-int-18183,1,My back started hurting at 1. Took some Tylenol at 2. Bought a heat wrap at 3. Went to work at 4. And after all that my back still hurts.
151,803176242774085633,sara_hi_,med-int-18184,2,"As if I didn't have trouble falling asleep, I am rudely woken up my cramps 😭 where them 800mg Ibuprofen at!!?"
152,644314498585772032,Haili_Fernandez,med-int-18185,3,Hahaha wow of course the only medicine I can take is Tylenol &amp; we don't fucking have any ☺️🔫
153,627868925448089600,ItsTeezyBaby_,med-int-18186,2,@Model_Bitch 😭😭😭 Im trying! I need a Tylenol like right now
154,557806284523970560,lonnie_wright_9,med-int-18187,2,"One time I asked my dad to bring me an Advil to school and he said ""this better not be a gateway to drugs"". Hahahaha Advil."
155,746178873981698048,heylyviaa,med-int-18188,3,@MyssLyssa_ i gave him Tylenol &amp; just bought the Advil so we'll see if that helps. &amp; I'll try the frozen fruit!! Thank you
156,471453876940718080,ripthatbong,med-int-18189,3,"""I'm a recovering addict how dare you ask me for xanax... Hey you got oxys? Lemme get two""😒😂 because that's progress #pathetic"
157,780500461451214848,delilahmused,med-int-18193,3,I am so not surprised by this anymore. Hillary would be Obama on steroids. https://t.co/yu1waOxggv
158,605922230594248705,_WhoUCallinAHoe,med-int-18194,1,I Was Too Through When Them Niggas Gave Me Children's Motrin. But That Shit Broke My Fever Tho. 😂😂😂
159,813464802014085120,MyLooks,med-int-18195,3,Is this capsular contracture? How can I avoid revision surgery? Thoughts on ultrasound therapy and Accolate? https://t.co/orX6Ji6uum
160,441660375797612544,FlawdBeauty,med-int-18196,2,Tylenol pm gone soon become my bestfriend
161,502470246528086016,_LexyLove_,med-int-18197,3,@_DatboiJanet oh yes all the time! They even have to prescribe him steroids because he gets really weak and can't do anything.
162,694547316267593728,CarterCerasani,med-int-18198,2,I would not recommend mixing apple cider and Advil
163,796950200619307008,MusicalHell,med-int-18200,1,@Steve_theWicked It's tricky-everyone reacts a little differently. I was on Prozac and was miserable from the side-effects.
164,564276112419995649,BrittBritt_14,med-int-18201,1,Just got the second dose of steroids for Sofie's lung development. Trying to get my baby girl stronger so she can be ready for delivery!
165,710915629264543744,brittiebella,med-int-18202,2,@KushHaydn Xanax does that to me
166,748877518673895425,muthalovechild,med-int-18203,3,Never wanted his skin like mine or ruin himself with steroids.
167,461501924337278976,rpaquin92,med-int-18204,3,Last night was mad real. Sunglasses and Advil.
168,615268215393009664,MrsKatEdd,med-int-18205,1,Steroid injections sting like a trooper!! I don't mind needles but frig me the liquid hurts!!
169,650020166869385216,BrookeM225,med-int-18206,2,@OurFoxTales just did this! I included wine and a mr and Mrs. Picture frame and Advil for the headaches :)
170,609591155353784320,ChristinaGailC,med-int-18208,2,I'm a walking disaster waiting to happen.  Tweaked my back by turning in my chair.  Going to take a Tylenol and a 45 min nap
171,420308633210347520,ChelseaMarta21,med-int-18209,3,@jessie38518150 they are a natural antidepressant also!!  A handful = an average dosage of prozac.  Saw it on a documentary! #healthy
172,821766451367276544,baeganrose,med-int-18211,3,@virginia__htx no wonder he's blind lmao they probably gave him Motrin for his eyesight
173,1823737768,BetsyGirl,med-int-18212,1,I suck at twitter. I haven't slept much in the last two days...come on Advil PM & decongestant....come on!!!
174,643086272966303744,Samanthasteez,med-int-18213,2,HELP ME I FEEL LIKE ISH. At least I have my mom delivering me Advil and powerade on the couch. Why am I so old
175,595444533476724737,megan_hamil,med-int-18214,3,@lucky_luciano0 why would you post this? I literally look like a deformed e.t. on steroids
176,774818960852197376,It_B_LikeDaat,med-int-18215,2,Ibuprofen &amp; some good weed is always the cure to a headache 👌🏾
177,768268804279238657,MostDopeMama,med-int-18216,3,@roman_bueno you lookin good bro what kinda steroids you taking is what he was really asking
178,803805883549487104,DoseofMommy,med-int-18217,3,I liked a @YouTube video https://t.co/RQmGGa5Sx7 Steroids are messing me up! VLOG #4
179,481917198253162496,SuLindsay76,med-int-18219,1,A week ago today I took two paracetamol for a headache and decided to have an early night... A few hours later and... http://t.co/FOrnnEphs2
180,785420052879118336,KayFilA,med-int-18220,3,Amina woke up TRIPPIN like shit. My mom just brought her up a snack and Tylenol bc....tf
181,595767171004944384,MissGorgeous_x3,med-int-18222,2,Let me take some Tylenol and go to sleep 👌✌
182,715951706421477376,darkness01,med-int-18223,3,@THEkarliehustle on 4/14 u will be the fierce Super Woman that you always were...on STEROIDS. We do before 8 am what most can't do in a day.
183,776348666252722176,Qtee028,med-int-18224,3,@Jess4now05. Hope you better go to dentist and in the mean time take Motrin
184,803267600780169217,guardianfilm,med-int-18225,3,'I had to pull over and take half a Xanax': the toll of documenting US gun violence https://t.co/YA22AOxTIm
185,765070720321716224,greciajasmean,med-int-18226,3,Berner x B-Real ft. Demrick - Xanax And Patron [Prod. Maxwell Smart] [Th... @Leslye97  https://t.co/Y3Tra3YsWi
186,663997569899466752,_measianss,med-int-18228,3,@jusdeja give them some tylenol
187,545984849262415872,ogelshajean,med-int-18229,3,"Yes he's teething, but him chewing on things DOES NOT mean he needs Tylenol. She knows I've NEVER EVER given it to him."
188,806189456717967360,kelly_grote,med-int-18231,1,"@happyappy7 Thank you, sweetie! I'm sure it's just the weather change. Tylenol is so not working right now. 😙😙😙❤❤"
189,728976585546604546,DJRosie,med-int-18232,2,"Jesus be a Tylenol.... 
My heart and mind is happy with all the events I'm doing... Body disagrees!"
190,754714484548198400,dierradavis,med-int-18233,3,Friends don't let friends do Xanax. Grow up!!!! Seriously... 😠
191,698916321891717120,nina_darina,med-int-18234,3,"@eiffaakmal aku klu anak ngn bpk dmm, aku mmg x lyn dh bpk.. Aku bg panadol suruh dia tdo jer 😆😆😆.. Kejam kan, syg anak lebih 😁"
192,409948719870926848,__ursobasic,med-int-18237,3,@TylaJohnson89 stop using steroids they r bad. Omg.
193,451506422124408832,pattiechandlaaa,med-int-18238,1,Omg my mother was right 😍 wine and Advil is the best remedy for cramps
194,547530074334191616,lexxtraordinary,med-int-18239,3,@stophatingson she bust her lip and tore somethin in her mouth😔😓 she went to the doctor &amp;has been taking Tylenol she seems to feel better
195,429016647194517505,HoosierEm,med-int-18240,1,"@Matthops82 I just had to take a Xanax because of that picture.  Thanks a lot, Matt!  :)"
196,232612207786086400,PamelaKatelyn,med-int-18242,2,The doctor put me on steroids. Da fuq?
197,583788171239882753,photobugcarissa,med-int-18243,3,Can't wait to get him motrin tomorrow. Poor baby is absolutely miserable which makes for a super stressed out momma.
198,774583262857551872,deenasafari,med-int-18244,2,OH MY BODY HURTS. GIVE ME ALL THE TYLENOL NOW. #fitmom #sosoreiminshambles
199,618547088679399424,FoodRetro,med-int-18245,2,"I need a Tylenol and some earmuffs. He has been like this all day. ヽ(｀Д´)ﾉ

#loud #kids #rainyday #noisy https://t.co/UgoB0OTRv1"
200,766593182528311296,MiaBrianna,med-int-18246,2,Now I'm trying to decide between taking percocets and Tylenol 🙄🙄
201,455460110148857856,ikkint213,med-int-18249,2,"We just bought 252 candy bars, 84 packs of mints, and 100 packs of Advil. #weddingprep"
202,700660768962977792,rkta__,med-int-18250,1,That Tylenol last night tho 🙌🏾🔌 yasssss
203,640729703016304640,maddiepeschong,med-int-18251,1,"My life be like Tylenol, Zantac, Tums, repeat. #800monthspregnant"
204,728338583686361088,Almost_A_Royal,med-int-18252,3,@THERoyalCrabbit oh I know that feeling all too well. Prednisone?
205,12530093972,Lauralynn_,med-int-18253,1,These allergies are killing me!!!! Taking Claritin D and Flonase.... what else can I do? Trying to stay inside too but it's getting tough!!
206,623899145724690432,AshLawrenceRye,med-int-18254,3,@TattooedTeaLady why can you not take a paracetamol?
207,332660634514771968,donnaDaBestest,med-int-18255,2,“@silvalove92: Is it okay to drink if you took Tylenol?”yes
208,458930032732540928,rachfarrugia,med-int-18256,3,@Justdip aw aren't you bringing your Valium?
209,685402932523630592,MrsDelagarza_,med-int-18257,3,This is the second time Mias had to get steroids to calm down her asthma.. If there's ever a third time I'm bringing her to a specialist.
210,589297834068836352,ashhhhh13,med-int-18258,2,Advil has become my best friend!
211,684244608625184768,celliso82,med-int-18259,3,"I normally don't have anything stronger than panadol, so taking Endone is knocking me for 6. It's really good shit"
212,567719305580920832,Nontombi_,med-int-18261,3,"I mean. ""My Lova"" has been on repeat as if God is en route. Revelation on steroids I chant."
213,375682579951013889,KinkyKristi,med-int-18262,3,Photo: 9gag: Stallone is 1 year older than Schwarzenegger. What is he taking? Ummm…. steroids? http://t.co/ljjGuT9CqH
214,570806509396865026,Chenoah_Ortiz01,med-int-18263,2,"I need about 10 ibuprofens, a hot tub, Gatorade and $10,000,000,000. #reallythough"
215,507663711633305600,AnnsssDiary,med-int-18264,1,I'm tried of popping Tylenol every 6 hours&amp;&amp;more than anything being pregnant 😑😞😭
216,731534251049533440,_choosey_loverr,med-int-18265,3,@_ItsDrea_ my mama keep telling me to take a Ibuprofen
