225,I'm taking 800mg of ibuprofen a day and you think this would help my headache out
226,Tfw your ibuprofen kicks in and you know you caught the migraine in time. _HASHTAG_
230,_USER_ already did the advil part. Might need the beer soon.
235,The fact I was strong contracting for over 48 hours on just paracetamol but yet I cry when I stub my toe see-no-evil monkey
241,My coworker gave me some pills she said were ibuprofen but now I feel high and idk man I'm scared to drive home
244,Hate being in pain and; motrin isn't fuckn helping
255,Considering I'm on steroid pills so I already can't sleep two cups of coffee today probably wasn't smart.. I just can't help it! face savoring food
257,_USER_ I have to take an ibuprofen every other day for back pains person frowning
258,_USER_ I was so optimistic going into this and I am having such a rough time lol! It's been over a week and I'm still taking ibuprofen
259,"_USER_ Yea, that is smart! Just took some Advil, as I am feeling the pain creeping in"
273,"I've never been sleepy taking ibuprofen , I took two and I feel like I popped a perc"
277,Love the feeling of codeine and paracetamol tablets ahh sleepy time smiling face with heart-eyes _HASHTAG_
280,It'll be nice when I don't have to take an ibuprofen everyday for my constant migraine
289,"Not sure if a megabus is a good idea feeling like this, but I am full of rennies and paracetamol and just praying I sleep the whole  way!"
303,_USER_ _USER_ _USER_ _USER_ _USER_ Flonase has saved me this year! Pollen awful in GA! ACHOO lol cherry blossomtulipbouquetsunflower
308,Omggggggggggggggg I still can't believe that I got an allergic reaction from some freaking Advil !
312,"I refuse to take medicine unless it's absolutely necessary,freaks me out.Well I just took an ibuprofen 800 so it's gettin pretty serious lol"
317,I ibuprofen PM by accident and; took it anyway. I just wanna stay awake while I'm getting my hair done lol
318,I wish Xanax wasn't the only medicine that helps my anxiety. It makes me so sleepy sleeping face
321,pray this tylenol works.... I can't deal with this back pain any longer sleepy face
329,Took a motrin now I'm about to go back to sleep. Hopefully I wake up feeling better raising hands
332,These oxycodone n ibuprofen needa come on now
333,"This no sleep shit had come to an end.. 
_HASHTAG_ Advil PM. ZzzZzz, goodnight."
334,At doc about to get my steroid shot for my sinus ! Aine got time fa this pollen !
336,_USER_ get a coffee and take 3 or 10 advils you'll be good lol jk Mopida take a nice shower relax and rest face blowing a kiss
338,"Nap time, too many xanax"
343,Headache before I go sleep and now got an headache again just do 1!!!! Come on paracetamol kick in you bastards!!! pillpill
348,"That ibuprofen finally caught up to me , I slept like a baby."
351,Damn ativan had me crash smh
358,tylenol dont even help me right nowloudly crying face
361,Hopefully these xanax help me sleep.... pillpillpillhundred pointszzz
369,Paracetamol isn't touching this headacheface with thermometer
370,Day 3 of this continuous headache. I've taken Tylenol and all of my usual tricks for migraines but nothing is... _URL_
372,I took like 8 tylenol dude I'm trippin so hard
379,Ok i took two tylenol pm like 30mins ago so things are getting weird now _URL_
385,Now I really wish this ibuprofen would kick in neutral face
386,Running a low grade fever of 99.8face with thermometerface with thermometer it won't go away!! I've taken 500mg of acetaminophen and… _URL_
388,"idk why but i found it so funny that the puke was pink because my ibuprofen is pink, wow"
405,_USER_ shite innit. Got a steroid injection Tuesday. May get a few in but looking at knee replacement x
409,"someone who has been through pregnancy help me, PLEASE! MY TAILBONE/LOWER BACK HURTS SO BAD. tylenol does not work, nor a hot bath."
412,_USER_ My breakfast today consisted of 2 Xanax and a diet coke...
415,Popping ibuprofen for excruciating wisdom tooth pain - anyone got any tips on how to numb it a bit? Bonjela not hitting the spot either...
417,took three oxycodone today and; the sht didn't even work .. threw two up and; the third one didn't help .  .  . I'm still up disappointed facepensive faceflushed face
419,_USER_ everyone has said early even he midwife and I've had steroids incase. But now I'm waiting and; think I'll end up late see-no-evil monkeysee-no-evil monkeysee-no-evil monkey
420,I'm so thankful in the morning after a long night of drinking that I took ibuprofen and a bottle of water before I went to sleep folded hands🏼
427,Google saved my life! Warm salt water gargles and an ibuprofen worked!
437,Diazepam is my best friend. We always go to bed together.
440,"Just had a steroid injection in my bum because I'm contracting again. Sebastian, you are causing me heart attacks before you're even born!"
443,Still in so much pain. They gave me Oxycodone and; all it does is make me drowsy. pensive face
450,"literally in tears over my teeth, why aren't paracetamol working ffs"
453,"I've been on magnesium, epidural, zorax, morphine, hydrocodein, Vicodin, antibiotics, and Advil the last 4 days. Ask me how I'm feeling confounded face"
456,"_USER_ ugh... heating pad, ibuprofen, Netflix is all I can do right now _URL_"
459,Drew took care of me all night and gave me ibuprofen and kisses and made sure I fell asleep before he did sparkling heart he's the best boyfriend ever
463,just took an Advil Pm
466,"Had Wendy's, took some tylenol now a nap since I've only slept Maybe 3 hours. crying face"
470,Dr gave me this weak ass ibuprofen!
477,I took some ibuprofen for this headache
479,"_USER_ yes , baby wants to come early so I need my 2nd steroid shot . hopefully she stays in a few more weeks"
490,Just dragged a new friend to my doctor appointment so he could hold my hand while getting a steroid injection. I hear park in February!
502,Seriously have lost so much weight again now that I'm off my steroid pill hundred points
503,"I took 925mg of tylenol and it didn't do shit and now I'm taking 1,250mg wish me luck that I don't die"
506,I just threw up the glass of water and paracetamol I had to help me. Worst hangover ever.
509,Damn xanax made me all loopy
510,_USER_ these tylenols not working fool
514,_USER_ and panadol isn't cutting it! I might have to get some Valium beaming face with smiling eyes
517,Anyone know of anything to ease ear ache? Taking paracetamol and antibiotics but nothings shifting it
526,"Dr said my prednisone Rx would probably keep me awake. 24mg later, and I am still achy and exhausted. This summer cold is the worst ever."
531,I. Going thru it with this tooth... I'm going to bed... These damn tylenol not working!!!
532,tylenol is killing my tunmyloudly crying faceloudly crying face
533,_USER_ lol I'm bout to smoke some loud and; I took some motrin hopefully I can sleep then
538,So not in the mood to deal with people today I'm in pain come on advil work!
542,ice packs and tylenol are not doing shit for this pain...i'm really hoping my dentist can do something about my wisdom tooth
545,"I'm gonna do a round of steroids (ha, it'll help my rash, too!) and I just finished losing the weight from the last one, but I don't care!"
546,Apparently I have to drug myself with Tylenol in order to get some fucken sleep
547,_USER_ there isn't a medicine in this house I ain't took! I keep drinkin that tylenol cold stuff like its ... _URL_
551,"Today I am thankful for many _URL_ Advil liquid gels...DayQuil, NyQuil and Gravol...BE GONE BEAST"
553,"In case anyone was wondering, 20 minutes is how long it takes 4 ibuprofen to kick in."
554,Day 2 of suspected Flu is not going well with only paracetamol to rely on (pregnancy safety). I'm amazed I managed to type this _HASHTAG_
557,Percocet and ibuprofen combo is no joke. _HASHTAG_
559,Second steroid shot in 2 days confounded faceweary face bronchitis go away!
560,That steroid shot had me crying. and; my hip still hurting&lt;&lt;
561,"Thank god demi is a nurse, text her in a panic because I basically accidentally OD'd on ibuprofen"
562,_USER_ Yes!  The steroid shots were a pain in the tosh but so worth it!  _HASHTAG_ _HASHTAG_ _HASHTAG_
565,_USER_ yes ma'am. I took some ibuprofen and the pain is gone for now. I brought some mouthwash to work with me.
566,I took 2 paracetamol 2 hours ago WHY are they not working
571,Sat with a monitor on H all morning and now having to get another load of steroid shots for her lung development as she may appear soon anxious face with sweat
576,_USER_ eww coca cola gross face with tears of joy i have def tried the tylenol i feel a bit better now that up n walking around
585,Finallyyyy ibuprofen kicks in (:
586,_USER_ I think we have to!!clinking beer mugswine glasstropical drink I've taken 2 norcos and; ibuprofen and; I'm still dying loudly crying face
592,I already took a 800mg ibuprofen
595,I've been having a migraine for a week and; this Tylenol isn't helping at all persevering face
599,"I almost forgot to take my Prozac. Or as my 4yo calls it, ""Mama doesn't yell as much, pill."""
600,"Even though I had a steroid induced attitude last week, we still best friends. Love you _USER_ face blowing a kiss"
602,Off to work. Hello robax and advil do your stuff.
604,Ooook this oxycodone better work better than the Vicodin did... now I am spending my weekend home alone in pain crying catcrying cat ima sad panda
610,Doing everything I can to fight off a pending headache. Advil. Food. Caffeine. I still feel like I might lose the battle though :(
617,Damn Tylenol only worked for a hour last night and I was right back hurting again!
618,Took 2 800mg ibuprofen. Sweet relief Jesus raising handsraising handsraising hands _HASHTAG_
622,"Threw that advil pm back , I will not be up all night tonight !!!!"
624,Finished off the prednisone now I just need to finish the amoxicillin and hopefully I don't get sick again next wee… _URL_
626,_USER_ watched game at bridge-had table outside-drank far 2 much! got home bout 11 i think! 2 ibuprofen b4 bed seemed 2 do trick!x
628,"_USER_ kinda, I've gained a lot of weight the past couple days but I also just finished a steroid."
632,Between the steroids and; the bynadryl i'm not sure if i'm extremely sleepy or want to run a marathon. _HASHTAG_ _HASHTAG_
633,Think I've just accidentally doubled up on paracetamol. _URL_
635,Took 1000 mg of ibuprofen around 10 minutes ago so it should kick in soon
636,I'm so desperate for relief that I'm voluntarily receiving a steroid shot. _HASHTAG_ _HASHTAG_ _HASHTAG_
652,"Stretching, ibuprofen, heating pad, adjustment, nothing is working HALP"
656,"these after birth pains still killing me , need a stronger dose of that ibuprofen unamused faceunamused face"
672,When your asthma steroid has a side effect that reduces your ability to fight off infection and your immune system is already weak af &lt;&lt;&lt;&lt; weary face
673,"_USER_ genius, especially the bit about ibuprofen!!"
678,I seriously hate allergies. I got a steroid shot about a month and a half ago and it helped for a short time. I need help.
679,_USER_ I need some decent painkillers I have paracetamol and ibuprofen they aren't touching it now :( I hate it!
680,I've taken almost three times the overdose amount of ibuprofen today and the pain still won't go away.
684,Those steroid shots make me feel queasy thumbs down
694,"_USER_ what sucks is they'll probably take my copay and shrug, tell me to keep taking advil."
697,_USER_ I'm already in bed. I took four ibuprofen
701,Had the same headache since yesterday morning took 4 ibuprofen slept and then another 4 this headache is really bad crying face
703,Genius I are. Probably shouldn't have taken that non-drowsy Advil Cold and; Sinus followed by that cup of coffee!!... _URL_
705,seriously forgot how badly steroid shots hurt. can. barely. walk.
710,Steroid injections at the dermatologist. Thank me later  _URL_
721,"Had another little fever, so I took ibuprofen and it went away but I know it'll be back."
734,Took an ibuprofen and slept too good.  Only thing about it is I missed baby's text ughhhhhh!!!!
736,Using the steroid nasal spray they gave me is like huffing paint.
738,ibuprofen is my bff tonight
739,800mg ibuprofen is not touching my self destructing ovaries.. PLEASE SOMEONE HELP ME!! skullastonished facepillsyringe
749,"Lmfao it's like he's my medicine, shit he made me feel better than the 1000 mg of acetaminophen I've been taking slightly smiling face"
755,"I hate cramps! Tylenol help a sister, PLEASE! weary face"
757,Note to self: whenever you think you've outgrown that ibuprofen _URL_ again.
758,i haven't had sugar for 2 days (only TWO days) and i have a headache that no amount of water or paracetamol can shake weary face
759,"popped a vitamin c and tylenol, im sweatin' *woo*"
760,true life: i haven't taken my prozac in 6 days so i cry about everything
765,This motrin isn't doing jack shit
768,i got strep throatloudly crying face this tylenol with codeine is about to knock my ass out
773,_USER_ I'm so sick that I'm on like steroids and all these pills so I can't even like function normally weary face I feel like drunk
777,_USER_ yeah I have discomfort but no real pain thankfully. I've slowed down on ibuprofen but still taking pain meds regularly
789,"Yo, this Tylenol 3 kicked in real quick! I feel woozy. Lemme finish this assignment real quick."
795,Raging on prednisone and hCg
797,"I tried salt water, orajel, Tylenol ... NOTHING WAS WORKING"
799,Just took some tylenol for this headache
802,What is sleep? I took Tylenol PM and; I'm still awake... I just want rest weary facepensive face
804,Tired of being up alone . This steroid shot got me and; Londyn wide awake .
809,anybody have any chronic headache remedies? I’m on day 6 and I really don’t wanna keep taking advil
812,Thankfully the ice pack and ibuprofen have been helping my chipmunk face loudly crying faceloudly crying faceloudly crying face
820,I had steroid injections in my hips today. If anyone needs me I'll be lifting a bus.
824,Does herbal medicine work? Yes! Put DOWN the paracetamol! _URL_
825,"Curled up on couch with strong tea, wheat bag, mnms, watching _HASHTAG_ and waiting for ibuprofen to kick in"
827,Oh thank goodness. The advil kicked in. My knee feels better already.
829,"Lol just stop, you're steroids are just  making you look disgusting now. _HASHTAG_ _HASHTAG_ _HASHTAG_"
831,_USER_ least a 2.5. So they are giving me steroid shots for his lungs to develope more. crying facecrying face I could deliver soon! I'm so scared!
832,Really wish I could remember what time I took my paracetamol weary faceface with medical mask
837,"_USER_ just catching up, be sure to give with food. Ok on prednisone currently and it's messing with my stomach"
839,"_USER_ oh girl! I woke up with one heck of a massive migraine. So, I ate an ice cream sandwich and took some Motrin face with tears of joy"
842,If this ibuprofen doesn't work I'm gonna kms
843,"_USER_ , pensive faceweary faceweary face I tried to take Tylenol for the pain. that shit does not work."
851,Oh mother of god will these cramps go away! I've taken all the ibuprofen I can before allowing my liver to shut down. _HASHTAG_ _HASHTAG_ _HASHTAG_
854,_USER_ I'm on 30 MG oxycodone every 3 hours morphine every 12 hrs and am rotating Robaxin and;  valume every 6 hours. I'm not handling my
856,Buzzin for another day living of lucozade n ibuprofen
860,_USER_ umm tf. Your daughter gone be tryna hop out if I did some sh*t like that. Boy stawp. I took some tylenol earlier. its not working
862,I took 2 motrin pm's and it didnt make me sleepy
866,I never take nothin I can b in my death bed n refuse meds but i just took 2 extra strength tylenol bc my head hurts so bad I can't explain
875,Hope this motrin kicks in fast
879,_USER_ Took a benadryl and 2 tylenol and put steroid cream on it.  Not really helping so far...
884,If you can cry on two doses of anti depressants and a xanax then you know life sucks
890,This ibuprofen needs to kick in so I can sleep
892,I'm about to be so knocked out. Benadryl + Advil pm = sleep until 12 tomorrow.
893,Just wanted to lie down and let time pass me by. So I took some ativan and went to bed. Woke up feeling the same.
898,Things I am grateful for today: ibuprofen and the CBeebies prom
908,Lets hope this ibuprofen handles this headache before I cry. unamused face
914,_USER_ all day -__- from when I woke up until I took the Tylenol extra strength but once I took that I felt relief within an hour
924,"head banging, and these ibuprofen ain't getting the job done. downcast face with sweatdowncast face with sweat"
925,Just popped 2 tylenol codeine pills _URL_ like the man alienalienalienalien
928,6 ibuprofen later and I still feel like I'm dying
932,My back hurts so bad and all the doctor gave me was weak ass ibuprofen that doesn't even fucking help weary face
935,Woke up with a _URL_ 2 excedrin and a ibuprofen 600. My heads numb now but still hurts a bit expressionless faceOK hand
937,My stomach is prob gonna fall apart from many ibuprofen i pop a day expressionless face _HASHTAG_ _HASHTAG_
941,Man I took some damn oxycodone now the damn room spinning
943,I wish this ibuprofen go head and; kick in so I can rest...
951,Accidentally put my paracetamol in my breakfast juice. Disgusting.
973,"Started steroids to combat symptoms that are out of control. Not happy about it, had been off for a yr. _HASHTAG_ _URL_"
974,Tylenol just became my BFF!
975,Fuck I feel like throwing up tired faceface with medical maskI'm thinking it's still the anesthesia or it's the ibuprofen
981,"Things I need today - sleep, naughty food, paracetamol,all over body massage. If you can help apply within. thanks x"
982,Now that's what I call a beefed up cherry!! Omg! You are big juicy and must if been fed steroids! _HASHTAG_ _HASHTAG_ _URL_
983,My head is throbbing nd these stupid advils aren't working!! weary faceweary face
984,_USER_ well u better take a couple paracetamols and drink a pint of water face blowing a kiss
986,I forgot how much prednisone makes me absolutely barking mad. I love/hate this.
987,_USER_ ibuprofen but that ain't workin
990,Motrin you can kick in any time now..
991,This Tylenol PM has me feeling drunk
995,Thank you tylenol for doing absolutely nothing for my contractionsunamused face
1004,this tylenol much works. Having it with higher doses. Bye muscle pain!
1006,This oxycodone got me trippin.
1008,"this steroid shot was supposed to make me feel better, but instead I feel terrible still?"
1013,"ibuprofen, tussin DM, and benedryll. _HASHTAG_ _HASHTAG_ _HASHTAG_"
1020,Couldn't figure it out as to why I was so tired.. oh wait Tylenol pm is why
1023,"A shot in the hip, super strong antibiotics, and 4 ibuprofen later-- maybe I can get a little rest."
1025,took 4 ibuprofens about to sit in a hot bubble bath and; lay my ass back down.
1042,"I really underestimated the high of drinking on advil cold and sinus... But hey, my eyes aren't itchy!! _URL_"
1051,"_USER_ nah u good bro, I'm on an antibiotic, steroid, decongestant and cough suppressant lmao"
1052,_USER_ my oxycodone is kicking in just as im doing the ironing. Im having a ball.
1055,Can't believe I had my baby boy with nothing but paracetamol! A lot stronger then I think face with tears of joy
1060,"Cup of tea, ibuprofen, an ice pack and a crisp sandwich. Yep, I'm really living it up this Christmas. ;-)"
1068,"Dear co-worker who left Advil on the table, You are my hero today! (Sorry I kinda stole your medicine.) Love, Me _HASHTAG_"
1080,I got an epidural steroid shot for my back pain and for awhile it felt amazing and now it hurts more than ever. Anyone had these before?
1081,"Took me a advil , waiting on it to kick in ."
1083,Why oh why did I look at stocks this evening. I think I need a higher dose of prozac. Grrrrrrr. My retirement is mush.
1102,took 4 ibuprofen so I'm ready for some Bazbeaux's pizza downtown and Christmas at the Zoo! (for which… _URL_
1105,4 year old's birthday party. Preemptive Tylenol consumption occurring now. (@ The Little Gym w/ _USER_) _URL_
1109,"Popped a paracetamol or three, I'm sure I'll be able to drop off to sleep for another few hours ... anxious face with sweat"
1110,Has any1 else ever had zopiclone tablets?I take them and; fluoxetine im get a funny tast in my mouth after taking them. I didnt have w/ fluo.b4
1118,i didn't watch atl last night i took hella advil and couldn't wake up lmao
1129,I took so many Tylenol's n motrin nothing is working I wanted to take something else but I gotta work face with medical maskface with medical maskcrying catcrying catcrying catunamused face
1134,_USER_ drowsy so I can't drive when taking them and I need to drive today. I've been taking 1g paracetamol and; 400mg of ibuprofen x
1141,"_USER_ Thanks love, am taking paracetamol now.I was afraid to.Feels like Elvis is ready to exit the building,but dd is 12th Jan!"
1148,If you want to know what my wildside is like then here's a taster...I just took an ibuprofen on an empty stomach speak-no-evil monkeyspeak-no-evil monkeyspeak-no-evil monkey
1153,Been up for 27 hours straight.... This damn steroid shot is no fucking joke dude . I can't sleep weary facepouting facepouting face
1155,"omfg, this headache needs to leave! not even Tylenol is helping D;"
1159,_USER_ the steroid shot for my little girls lungs. both of them are doing great and maintaining there heart rate. im almost done w. -
1161,"_USER_ no, actual contractionsgrinning face with sweat they have me on a monitor rn. and; i took a dose of a steroid to help his lungs if he comes out early"
1173,"35. Not the way I thought I'd celebrate my birthday, hopped up on antibiotics and panadol. But there's no other... _URL_"
1175,6 ibuprofen later and IM STILL DYING
1178,"Took my steroid pills for the day. 
Now I'm unstoppable."
1180,Waking up every 4 hours when my paracetamol wears off is not what I wanted from last night.
1187,My seafood maggi goreng on steroids at Wonder mama. Delicious! Found a new regular place to eat! @… _URL_
1202,Night 4 of no sleep...  Thank you prednisone...  Thank you allergies for causing me to take the prednisone course...
1208,_USER_ I just took tylenol face with tears of joy
1211,If that ibuprofen don't work I'm shit out of luck
1213,"So last night in triage the doctor gave me tylenol with codine and I passed out, which is good, but istill feel exhausted. Holy crap."
1216,"Yesssss my last steroid is in and that means 72hrs has passed!!!!! So stoked i get to go home today, cant even sleep to contain myself ha folded hands"
1219,im on prednisone _HASHTAG_
1225,"_USER_ That's what I had last week, needed antibiotics and prednisone to kick it out.:/ Hope you can find some relief, it's terrible"
1228,Im not lookin forward to gettin that steroid shot again. It burned like crazy.
1232,I need some stronger cough syrup fuck this weak as Tylenol cold
1236,Literally had the worst migraine of my life tonight :( took Tylenol and ibuprofen and finally feeling OK.
1237,I just took excedrin and Tylenol but God knows neither of them will help sleepy face
1243,My trainer gave me a banana and some ibuprofen so rn I'm coo OK hand🏽clapping hands🏽
1249,So the goal is to walk 2-3 miles everyday!!! Got some steroid shots in these knees 2 weeks ago… _URL_
1252,Pass the ibuprofen! Even my aches have aches
1254,Tylenol please kick in  _HASHTAG_
1262,"Do you ever wake up with a headache, pop paracetamol all day to zero effect and then go to bed at night with same headache? Me too. Now."
1264,"I am miserable. A really bad reaction to Metamucil I am now on steroids, Claritin and Benadryl. And I look like one big red welt all over."
1272,"Got my shotsyringein my shoulder today, I totally forgot how Fin bad this steroid hurts.... Wooooooo fml"
1279,Took a ibuprofen and put food and water on my stomach yet I still have a headache pensive faceface with medical maskface with thermometerface with head-bandage
1294,"I seriously need a back transplant. no amount of paracetamol will dull my tears, fuck trying to be athletic lol.. — feeling fed up"
1296,Just took that Advil pm my ass about to be knocked out
1299,"I just took 3 ibuprofen and, somehow, my cramps got worse. _HASHTAG_"
1300,Had to use my albuterol today 1st time in so long but my asthma was getting to me unamused face
1305,"Hair done, make up on and feeling a million times better now the paracetamol have kicked in woman dancinggrinning face with smiling eyeskiss markfork and knifewine glass"
1320,Taking paracetamol to relieve pain is like eating a wine gum to try get drunk. It just ain't going to happen!
1323,the amount of Tylenol I take in a day is probably extremely unhealthy
1326,"Didn't think we'd meet so soon again, oxycodone and; ibuprofen! But here we are five months later and I'm so... _URL_"
1328,These false labor pains are about ridiculous. Tylenol don't help at all and that's the only thing I can take.pouting face
1330,i've had a headache for 5 days and have taken 800mg of ibuprofen 4 of those days honestly let me die
1334,Taking a steroid pill is actually worse than being sick. It leaves a god awful taste in your mouth forever. face with medical mask
1336,throwing back this tylenol and ricola like a mf
1338,"_USER_ lmao fuck you, I actually haven't taken anything but ibuprofen today _HASHTAG_"
1342,Those tylenols not working
1343,I'm drugged up on paracetamol and ready to party
1345,Back in hosp with bump havin steroid shots just incase he has to come early woman opp me been moanin all night I just want sleep!!
1348,"3 ibuprofen, 2 allergy pills and a hydro, maybe I feel better and be able to walk tomorrow and; my eyes won't be swollen and; I won't be sneezing."
1349,Ugh this headache wont go away took stupid tylenol but that did nothing
1352,Tell me why I can take 2 Tylenol p.m's and; my ass STILL doesn't sleep!!!!!!!
1353,Never taking Tylenol 3 again in my life
1358,and I'm hungry and I want to take my antibiotic and my ibuprofen is gonna wear off and I'm gonna have to skip the gym and I am so so sad
1362,cramps easin _URL_ took 2 800mils and a regular advil
1363,"Not my best plan hosting video conference: take two hits of steroid inhaler, down 16oz coffee, and scarf two sugary donuts. Twitchy is me."
1367,"woke up feeling sick this morn, made a dr appt and; got my steroid shotvictory hand🏾 no time to be sick its NYE. rdy for a night of fun w my girlswinking face with tongueparty popperclinking glasses"
1368,I will never do xanax again. I was slumpt af! dont remember a damn thing lmfaoo
1375,_USER_ Thank you. I'll try it. I'm using steroid cream but it seems like it's not much working.
1381,Camomile tea and; paracetamol in bed for me face with medical maskpill
1391,_USER_ _USER_ waaay too much ibuprofen and ended up having a stomach bleed. By that time I was in ICU for the appendix
1392,Just dropped another 2 paracetamols
1396,"_USER_ Getting better, but now I'm having weird numbness and; bruising (maybe from the steroid?)"
1399,"Yesterday = complete wash up. Today's not looking much better. Silly steroids, not making me feel better immediately. _HASHTAG_"
1401,I think I took an expired ibuprofen face with medical maskface with medical mask now I'm really hoping my mom gets here quick to go get checked! loudly crying face
1403,"Got a steroid shot this morning and it didn't hurt at the time, but boy oh boy does it hurt now."
1405,When 4 ibuprofen doesn't even take the edge off... You know you have a bad migraine
1413,I've taken 10 paracetamol today instead of the maximum of 6 am I going to pass silently in the night
1414,I just feel like I've hit the end of the line. I need to take some valium. At least I found an old pouch with 2 ciggies worth in there
1416,The way my body is hurting slightly frowning face I took 2 ibuprofen and I still feel pain!
1420,Thank god for steroids and codeine.
1422,"Paracetamol 
&gt;Takes a hour to kick in
&gt;Lasts for a hour
&gt;Can only take every 4 hours..."
1424,"Just inhaled my lunch and; alot of ibuprofen in 3 seconds flat, Happy Troy Dance Intensives woman dancing"
1427,Nothing like needing a steroid shot three days before your sister's wedding! _HASHTAG_
1432,"In addition to more steroids, I was given this by my physician today. It's official, I'm asthmatic. _URL_"
1437,"Another day, another awful headache. loudly crying face I can't wait until I'm allowed real medication again, tylenol doesn't touch these things. _HASHTAG_"
1440,The combo of a late night massage and Tylenol PM made for an interesting night! Apparently I was having convos with myself all night.. 
1443,After 5 water bottles some ibuprofen and some more sleep I feel good! Last night won tho
1448,_USER_ _URL_ I had a bad reaction to a steroid injection and my wrist is purple/pink in one spot now. _HASHTAG_
1452,Xanax makes me horny
1453,I just got a steroid shot in my butt (for allergic reaction). Gonna go lift heavy now for gains.
1458,I accidentally overdosed on Tylenol and broke out in hives on my face frowning face️
1459,"sunglasses and; advil, last night was mad real"
1460,_USER_ ugh girl... We shoulda had a wine night / bitch it out fest. Instead I bought nail polish and took a Xanax. Ha
1462,"Going though bottles of Tylenol, can't control these headaches disappointed face"
1463,I just took 2 Advil and; it's still not helping this migraine loudly crying face
1469,Two ibuprofen and a big bottle of vs with red bulmers _HASHTAG_
1477,_USER_ _USER_ I aint so sure my head is pounding and iv popped lots of paracetamol _HASHTAG_
1484,"I was told to stop any aspirin or NSAIDs prior surgery, can I take a acetaminophen? = ask your surgeon... _URL_"
1487,Pint of coke and dosed up on paracetamol _HASHTAG_
1488,_USER_ I took ibuprofen like twice during my pregnancy bc I didn't have Tylenol and was fine but it was like my 1st trimester
1493,Them xanax i took the other night made me forget so much shit that happened lol
1494,went to take a 2mg valium to calm me down but accidentally took a 5mg and now I'm high fml
1496,"I've taken like 24 ibuprofen today, literally the exact number"
1501,I have the steroid sweats. Going to start ripping couch cushions in half any moment now....
1514,"Have a head flu. I would usually take a couple panadol and go to work anyway, but because I am a… _URL_"
1521,I need a red bull to wake me up but idk if I can drink that after taking a Motrin thinking face
1524,I've taken four Benadryl since seeing the doctor this afternoon. I'm slathered in steroid anti-itch cream. And I'm still itchy!!! confounded faceloudly crying face
1527,when the tramadol n tylenol kick in juuuuuussst right persevering faceOK handdrooling face
1540,This oxycodone got me way too high
1542,Took several advil and am now drinking wine and trying to take deep breaths to will the pain away. Only sort of working.
