148,_USER_ spending waaayyyy too much time with me! Want a diazepam to sort you out? _HASHTAG_ _HASHTAG_
149,_USER_ oh yeah I forgot to mention the cramping you'll feel after they insert it lol take some ibuprofen lovey
150,_USER_ hope you're at least doing the standard ibuprofen hot water bottle overload sisi
153,My handsome is getting 4 top teeth all at once weary face Tylenol is definitely his best friend right now
154,Why do people on methadone say they're 'clean'. Methadone is a heroin substitute. They're still a drug addict! _HASHTAG_
156,"_USER_ don't know what you did, but ibuprofen and ice is a good general palliative."
163,_USER_ _USER_ thinking BIG ibuprofen may be required to speed up proceedings ;-) what do people do who don't run!?
164,"Guy in the coffeeshop is talking about his former steroid use to his geeky, young male companion. _HASHTAG_ _HASHTAG_"
165,When you tell your grandma you hurting and she tell you she got some that make a 10 feel like a tylenol face with tears of joy im okay with the 10 grandma
166,_USER_ I love buff guys but he just looks like he's on steroids face with medical mask
168,"""Carrots are fruits on steroids"" _USER_"
169,"_USER_ _USER_ what a low payoff, too. It's like ruining a body with tylenol instead of opiates"
173,_USER_ Oscar's on steroids for arthritis in his spine so they're giving him more of an appetite x
174,We are all sick. Lil man is under 2 and pretty much only have Tylenol. I'm preg and am really limited on what mess I can take
177,_USER_ thank you so much! We just got tylenol and I'm gonna start a bath for him. relieved face
178,I'm also wondering (after my two weeks on steroids) will I be judged if I wear my boyfriends pants in public?
181,_USER_ bitch tested positive on steroids and he wasn't punished. Yet my girl Eva was suspended because she forgot to turn in
183,two handfuls of cashews is the therapeutic equivalent of a prescription dose of Prozac
184,"They are soar, and nobody got asprin or tylenol..."
188,"_USER_ It’s finally calming down, but people are still freaking out outside. I’m about to take some valium, close my blinds, and hide."
193,"Did you Know?

Overweight men are more likely to have low testosterone levels, 

Vitamin D, a steroid hormone, is... _URL_"
197,4 ibuprofen  _URL_
200,"These Niggas and; Bitches Just Be On ANYTHING. K2, Weed, Percs, Tramadone, Vicodin, _URL_"
203,ever since I gave ry tylenol this morning she been knocked out lol
204,_USER_ try not to do it as much then. and; you can take Tylenol for pain! but that's it.
205,"_USER_ nope, just ibuprofen"
207,_USER_ Not much excitement in ibuprofen unfortunately.
210,"at the class of '14 reunion:

""so what are you addicted to?""

""fucking adderall, how bout you?""

""just plain old boring xanax"""
212,"Alex squirting Flonase. ""It smells like butterfly's"" face with tears of joyface with tears of joyface with tears of joyface with tears of joyface with tears of joyOK handOK handOK hand _USER_"
214,"_USER_ oh yeah, that was from Fight Club. :p it was Marla's prescription for xanax hahaha."
222,_USER_ have issued this advice on the use of paracetamol in _HASHTAG_ _URL_
227,"_USER_ get some cordisol mouthwash that helps, then paracetamol then neurophen that way your taking tablets every 2 hours not 4! X"
229,In the span of one year we discovered g is anaphylactic allergic to ibuprofen and now doesn't tolerate dairy. Any _HASHTAG_ moms out there??
231,_USER_ their parents give them tylenol but when they come to daycare their fevers are back because the Tylenol only lasts so long
236,When they just put your mom on steroids for her to deteriorate comfortably instead of really finding out whats wrong with her fucking idiots
238,When your sister goes to take ibuprofen and takes ibuprofen PM instead. Lord. expressionless face
240,"No, I don't need Tylenol, I just need you to leave!"
247,Hate niggas who do xanax
249,Why the FDA is warning Americans about ibuprofen _URL_
250,but that's tylenol _URL_
251,xanax? i haven't heard that name in yeaaars
252,Damn my grandma got them xanax for days lol
254,FDA warns to not use or purchase Oxy ELITE Pro Super Thermogenic supplement--contains hidden drug fluoxetine _URL_
256,_USER_ Ive been giving her cold stuff but i haven't tried the motrin. I heard somewhere that she shouldnt take it if shes under 3 mo
263,_USER_ Xanax for me face savoring foodface savoring foodface savoring food
264,"My head is banging like Metallica, swallow a bottle of advil up then head back to the bedroom where she suck me dry like Dracula"
265,"_USER_ Men that wanna feel better do, all it is is extra strong ibuprofen"
266,_USER_ J: I can give you a mild dose of paracetamol and see how that helps. If there's no change I will give… _URL_
268,"""last night was mad _URL_ fresh outa advil, Jesus Grab the wheel."" _HASHTAG_ smiling face with sunglasseswinking face"
269,Anyone who follows baseball and can't respect A-Rod's career even with the steroid use is nuts. One of the best to ever do it at 3rd and; SS
270,"_USER_ they gave me vicodine, a high mg ibuprofen basically, penecillin, and a steroid. After this I know I couldn't be a pill head"
271,He's had three steroid shots so hopefully them lungs strong flexed bicepsflexed biceps
272,But I gave him both advil and tylenol to take the pain away ...
274,"hold on there now Jez!
G, get on quick with some valium  _HASHTAG_"
276,_USER_ is this what happens when u take xanax
281,"A local newscaster mistakenly called methadone ""meth"" this morning so I used that teachable moment to explain the difference to my kid."
284,_USER_ take some panadol and ibuprofen intermittently. It'll lower any temp and should help the pressure in your sinuses. Get well soon x
285,Give her some tylenol I gave Lai some Tylenol before her shots and then like 6 hours gave her another dose _URL_
287,Teething is hell !! Tylenol nor orajel is helping !! Omg my poor baby loudly crying faceloudly crying faceloudly crying face lord forgive me for complaining about tayvion not having any teeth
288,_USER_ Feeling a little better thanks to baby tylenol and having fed almost constantly last night.
295,_USER_ ibuprofen
296,~they would have what I needed. My eye was caught by the advil boxes and I saw some basic pharmacy items and there like the~ _USER_
297,"Percocets, Motrin, and breastfeeding oxytocin got me like lmaoo _USER_ _URL_"
298,"_USER_ take the Tylenol with Orange juice, it'll help."
301,xanax ........
304,_USER_ omg how many weeks ? If they think she will come early they gone give U a steroid shot in ur ass to help develop lungs flushed face
306,take a fucking xanax and; shut the fuck up w your bitchin.
307,_USER_ mira mamá. Llegando pedo a asaltar el botiquín en busca de Advil para no morir de cruda cuando me despierte a las 3 de la tarde.
309,_USER_ pop an 800mg ibuprofen and you'll be good and then in like 5hours pop another one! winking face
311,£8.20 I've gotta pay AGAIN. For SIX tablets. And people are moaning about paying a quid for a months supply of paracetamol
314,"Safer Than Steroids? Your All-inclusive Guide To Gaining Muscle, Losing Fat and; Much More With “SARMs” _URL_"
315,"_USER_ aw not so bad then just about the same as me lol, tomorrow it will be 12 weeks left! Try paracetamol that will ease it a little"
319,My grandma got high off a xanax to sleep omg loudly crying faceface with tears of joy
320,_USER_ haha oh yes. That's why caffeine and ibuprofen is my best friend lol I'm kidding loudly crying face
322,_USER_ maybe a xanax to? Lol
324,Hope this steroid inhaler works for my baby girl grinning face with smiling eyes
328,"_USER_ well in order to raw dog it, you must first make sure your pullout game is on steroids lol"
330,"_USER_ EXACTLY. I've seen thieves and xanax addicts call someone ""stuckup"" for not wanting to hang out w them anymore. Like..."
331,_USER_ picture or it didn't happen. (; ps. I hope there's water and Tylenol by your bed lol
337,_USER_ ibuprofen? confused face
341,_USER_ I usually struggle with anything bigger than a paracetamol but knock these back with water no probs _URL_
342,It's a shades and advil kinda morning
344,Kayla be high to much in finna send her to rehab for xanax
345,Yikes....acetaminophen (tylenol) reduces one's empathy. They are getting ready to study ibuprofen to see if the... _URL_
347,Can paracetamol lengthen your labour? | Birthability _URL_
349,You can also begin taking advil 3 days before you're scheduled to start
354,""" she told me she was in the pill, but she meant xanax "" _URL_"
355,I now get why moms in movies always carry xanax grinning face with sweatgrinning face with sweat
357,Anchorman 2 was like the first one but on steroids _HASHTAG_
363,Party tn. Gingerale and tylenol is your entrance fee!!
364,"_USER_ ugh the worst, my sons been living on popsicles, oragel and; Tylenol the past 2 weeksloudly crying face and; his teeth always come in multiplesunamused facepersevering face"
365,"With the help of Advil, I'm back into a post-baby fitness routine! _URL_ _HASHTAG_ _HASHTAG_ _URL_"
366,"_USER_ _USER_ oh my goodness, i used to be the biggest Tofutti Cutie obsessive. i had to wean myself off of them w/ methadone"
368,"_USER_ yep hot honey and lemon, halls soothers and paracetamol"
373,_USER_ have you eaten? I'd say the ibuprofen because Percocet can be hard on your stomach. Try eating something small
374,Peripartum neuroactive steroid and γ-aminobutyric acid profiles in women at-risk for postpartum depression _URL_
375,_USER_ remi literally no one believes you've ever done xanax ur not fooling us
376,_USER_ lol no I promise it's ok. Just no aspirin or ibprophin no cold medicine or anything like that. Cause babies can take Tylenol
378,“_USER_: Snack _URL_” son those white Xanax pills ?
380,I feel like a Shitzu on steroids! _HASHTAG_ _URL_
382,My poor baby has an ear infection and nasty cold on top of that! Tylenol and cough syrup have worked magic within 5 minutes she's out.
384,Miss you lorazepam. Really Autocorrect? Because that's exactly what I wanted to say when I typed 'miss you lots'
392,_USER_ don't forget to give mom the tylenol if you do forget it's okay though cause you coming over and he not in pain now
394,_USER_ ughhh that's horrible. Better load up on Advil!
396,"_USER_ But, they do have an endless supply of Ativan."
397,_USER_ it's a steroid that makes them develop faster so with help he will be able to breath bc he has tried to come two nights now!
398,"I'd bring ibuprofen, adrenaline, cephalexin (allergic to amox, but would I need it?), clotrimazole, morphine? _URL_"
399,Gave Branden a xanax for his headache.. Baaaad idea.
400,"Robitussin, Albuterol, Z-Packs and steriods combined ain't got NOTHIN' on good, old fashioned, natural and harmless _HASHTAG_"
401,_USER_ that's the worst! Dope up on paracetamol you'll be okaynew moon face
402,The steroids are giving him hiccups!... Sooo can't wait to see him!...… _URL_
404,_USER_ no not nurofen. It needs to be bog standard paracetamol no caffeine in them. Cheap ones are great. 2 every 4 hours xx
407,Me when someone calls in to find out dosage instructions for Tylenol and Ibuprofen _URL_
411,_USER_ advil too :)
416,*gives random dudes my number on xanax*
418,"_USER_ I gob the _URL_ wash it down with the water. ""It _URL_, I think it (cont) _URL_"
421,_USER_ sounds like a rotten day but I wonder whether a strong cup of coffee with paracetamol would ease the headache you are having.
422,_USER_ steroid shot in the bum!
424,_USER_ he can't have those juices yet bbyy Tylenol all I can really give him and apple juice
425,Not everyone's cool with taking xanax or klonopins for anxiety
428,_USER_ dose up with paracetamol regularly
429,"_USER_ Drink water, take some ibuprofen before bed. What's the worst that could happen?"
430,I hate how some people say ibuprofen
431,Why can't they just start putting ibuprofen IN emergen-c?
432,"Aand;I friend writes ~

I am suffering very badly at the minute the doctor has me on xanax now but I'm constantly on... _URL_"
433,advair patient assistance _URL_
434,_USER_ honey in hot water / paracetamol / tea tree oil to clear your nose growing heart coming down with one too! crying face
435,"Why is this industry so defensive about steroid use?!If you are,you are. If you're not, you're not.Just don't sell yourself on being natural"
436,Messi is prolly home playing with his kids or receiving BJ; y'all are here drinking panadol for him. He's nonchalant. Atleast so he behaves.
438,Only in counties that don't already have a methadone provider. That's 5 new providers for *the entire state.* Less than 20 total providers
439,Klonopin _HASHTAG_ _HASHTAG_ _HASHTAG_ _HASHTAG_ _HASHTAG_ _HASHTAG_ _URL_
441,Budak tu demam maka umi cari panadol dah habis. Ayah dgn gigih pegi 7e skrg jugak luls.
444,"_USER_ take her outside for cool air to ease attacks. If doesn't work, go for steroids at the hospital. Croup is horrid!"
445,_USER_ when the paracetamol gets u good _URL_
446,_USER_ hopefully. Give him so xanax for that broken heart
447,"_USER_ ""Give her some paracetamol and that'll help her fever come down..."""
448,Did someone give this guy a Xanax? _HASHTAG_
449,there's nothing worse than steroid use n atheism
451,_USER_ we got higher ibuprofen and that's working pretty well
452,"My baby moved, forcing my thumb to jerk, making me hit send early. Anyway, Caleb really did look like HP on steroids. _HASHTAG_ _HASHTAG_"
454,sunglasses and; advil. last night was mad real...
455,"Nothing says ""Mom's night out"" like having baby snot streaked down your shirt and infant Tylenol on your pants."
457,"""Nannies online are like mommy tribe on steroids""said by a mom and a nanny. Not only we have to defend ourselves from them,but from ""us"" too"
460,My husband just said he was scared to take both these medicines because they both have acetaminophen and he thinks he's gonna od
464,My poor dog is hopped up on prednisone and benadryl and he's still scratching himself raw. We're both ready for fall.
465,“_USER_: ibuprofen = ibeplayin”
473,_USER_ a girl I work with just told me she smokes klonopin I was like Jesus Christ I'm not as fucked up as I thought
474,I added a video to a _USER_ playlist _URL_ World's Greatest Stretch on Steroids
475,"_USER_ hey, you can take another advil at 2:30"
476,9. advil liquigel _HASHTAG_ _HASHTAG_ _HASHTAG_ The Legal Wife  _HASHTAG_
478,Then today she tells me to give him tylenol because he just might be. unamused face I might be a FTM but I'm not stupid.
481,_USER_ ugh I'm about to slip a Xanax in his cup lmfao so he can sleep tonight and Ima kidnap you ok?
482,_USER_ they are already not that bad anymore so you should be fine- stock up on ibuprofen and take some 30 mins before your appt!
487,"When I was @ the gym earlier, some guy was telling me how he has a competition in Dec and; told me how much he spends on steroids. -_-"
488,Someone pleaseeee donate some aspirin or Tylenol to this boy face with rolling eyesface with rolling eyesface with rolling eyesface with rolling eyesface with tears of joy
494,The prettiest bitches love xanax unamused face _HASHTAG_
495,_USER_ I don't even take ibuprofen I think I'm allergic to food honestly
496,"""Gothic on steroids"" lol Connie. I disagree with tour teaching methods but sometimes you're funny."
497,Valium is the way forward
499,_USER_ ha Vick I think you can stagger the tablets but prob paracetamol inbetween nurofen not sure bout sudafed though....
501,"_USER_ oh ouch! Hot water bottle, paracetamol and; _URL_ down with a glass of wine x 
_HASHTAG_"
504,_USER_ sending luv and lots of ibuprofen red heart️
505,"Whenever someone asks me if I'm on steroids I just wanna yell ""MAMMA I MADE IT!"""
512,"I don't have a body at all but I will not judge skinny, thick, or fat girls but steroid girls is just wrong in my eyes idk"
524,"_USER_ lol, it depends on how quick yo swelling go down. Long as you pop the ibuprofen and keep that ice on deck you should be straight"
525,_USER_ def think I saw her doing the slow motion cat daddy on methadone mile grinning squinting facesee-no-evil monkey
527,Can you take Tylenol while you're pregnant . I have the worst headache
528,Got xan's in a advil bottle pill I don't take them shits but you do .. So I got em for you smirking facewine glass
529,Like why not take an ibuprofen and wait the 20 minutes for it to kick in? Save yourself the ulcer and crack addict appearance
534,Advil!!! _HASHTAG_ _HASHTAG_ _URL_
535,"+ mention the two advil on a napkin at its base. I'd fixed that just prior to starting breakfast (_URL_, its well into the +"
536,"Couple charged after Narcan revives 2-month-old, methadone found in baby's system - WPXI Pittsburgh _URL_"
537,"_USER_ _USER_ oh yeah I know what you mean, I'm thinking his lawyers paid out a wedge but apparently it's steroids!"
541,"The newspaper wants to talk about acetaminophen with us!! We are celebrities, basically."
543,There must be steroids in macaroni
544,_USER_ yeah! I always get stomach cramp! Just boil water and drink it. If it's really bad take ibuprofen aswell
548,Jayce just passed out from his steroids and Maddox has all this freaking energy out of nowhere. I'm seriously dealing with baby hulk. anguished face
549,"_USER_ damn , drink like an advil or something and I know i haventt gonna"
558,even my 5 year old nephew knows that panadol is not for sariawan
563,"Fly on steroids... Sounds like a plane taking off down a runway confounded facepersevering face 
_HASHTAG_ _HASHTAG_ _HASHTAG_"
567,_USER_ _USER_ can u take paracetamol for a hangover or will a die
568,Medicine for pregnant people need to be made not just Tylenol..
569,_USER_ _USER_ from the steroid ointment? Or eczema?
570,"_USER_ today Emily pointed at the children's ibuprofen and fake coughed to try to get me to give her some. Nice try, kid."
572,"_USER_ _USER_ we're rewatching it, unless u wanna do champagne and; klonopin and; hunger games 2 for date night 2n (hondo included)"
573,xanax be having hoes looking tieeeed.
578,"You don't now pain until you sustain a foil cut. It's like a paper cut, but on steroids. _HASHTAG_"
582,Friend with twins in prelabour plug has gone at 30+3 fingers crossed she doesn't go into full labour no cots or beds anywhere had steroids
583,This _URL_ a SERIOUS prescription for Xanax or we're going to see him on a ledge. I wish this was the worse… _URL_
584,Bihhhhh if you ever thought you was gonna get away with 40 tylenol 3's like we weren't gonna catch that dummy
587,"_USER_ Tylenol, Benadryl, and sleep. I got sick in the beginning too.. This is all that kinda helps. Good luck!disappointed face"
589,Sucks that I have this headache and; can't take nothing besides tylenol the one medicine we don't have.
594,"Ah, arthritis. You make me want to buy stock in advil."
596,_USER_ she had a course of steroids and anti histamines and steroid and skin relief creams and was gone after 5 days of suffering.
597,_USER_ Lol how are people gonna think being out for steroid use is eligible for a comeback award
598,y'all talking about a Zayn feat. Camila song as if Zayn would collab with someone who sounds like a goat on steroids
601,We are currently in the steroid era of the US presidency.
605,I love Xanax memes
609,_USER_ absolute rubbish. One slice a hardough bread n 2 advil with a glass a water before bed. N u wake up great lol
611,Everyone is gonna need a little Advil tomorrow:)
612,"look. i dont fucking care what the popular thing to do is, dont do acid and dont fuck wth xanax."
614,"Last night was mad real, sunglasses and Advil confounded faceconfounded face_HASHTAG_ _HASHTAG_ _HASHTAG_ tkshb ladyhack _URL_"
616,_USER_ panadol semestinya ga bikin ngantuk sik yaa.. Yaaa bagus klw udah lo cover lagi sama dressing. Good girl..
621,"_USER_ well the truths out he's only got a bloody steroid addiction, absolute fool"
623,"_USER_ omg that's awful, sorry! Atleast you can take paracetamol for it! I blame jasmine for my sickness!"
627,"Use of paracetamol by pregnant women may put their children at raised risk for developmental problems, according... _URL_"
630,_USER_ I'll have to get some! I gave her some acetaminophen I completely forgot about Advil it does wonders
631,"_USER_ FYI, they also gave me 0.25 of xanax to give him AS NEEDED, so that will have an immediate effect."
637,"Had a fun breakdown in the staff meeting today, we decided to have a mental breakdown party- I bring cupcakes, they bring xanax"
639,_USER_ _USER_ I moron on oxycontin?
642,"Now I know the difference between OxyContin and Oxycodone, so there’s that."
645,YES and ALSO get rid of fucking methadone clinics. Straight up legal heroin. I had two experiences with them. Horri… _URL_
647,You're like santa claus on prozac at disneyland getting laid.
648,Me too yesterday...hardcore headache :( but i took tylenol and; it went away. Jst cnt take anymore than 500 mg. _USER_
649,_USER_ slight fatigue and headache for a couple of days after injection personally for me. Headache easily treated with paracetamol
650,You're still an asshole. RT _USER_ Oh wait..I forgot to mention _URL_ RT _USER_: Weed+ alcohol=I really did that last night?
651,"""_USER_: xanax had me..... ""did I say I love u last night cuz I didn't mean it"""""
653,Sleep Walker and Dream Actor - Until Klonopin Stopped My RBD: I am a 41 year old female. I have always been a sl... _URL_
654,"Question ... If you were sitting with a friend who had a splitting headache, and you had advil or Tylenol in your... _URL_"
655,Or a Xanax. _HASHTAG_ _HASHTAG_
658,"Bout to get my baby some Tylenol baby, hate when he's sick"
661,"_USER_ Panadol Extra would work. And if you suffer Migraine, take Amigraine."
662,They should invent a chocolate bar that acts as ibuprofen but tastes like chocolate that's made for girls with cramps
663,"_USER_ poor baby!!!  That is one boo boo - that I won't try to kiss and make better. face with tears of joygrinning face with smiling eyes Love ya though, U know where the Advil is."
664,Dallas is finally moving lots again! Oh steroid shot side effects... raising hands🏼
665,Horrible. *pops another xanax* _URL_
666,"_USER_ The steroids are crucial too. Will help a lot, even if it means the babes will be ineligible for professional sports ;)"
668,"_USER_ Suggested Benadryl, and a steroid if that doesn't work. I'm not worried, but wanted confirmation that her allergies weren't crazy."
670,_USER_ try some Tylenol extra strength if you can. Our go to for toothaches. Hope u feel better!
671,Pulled chest muscle is not fun... Doc says rest and ibuprofen. Bleh!
674,"after this crazy lady tells me about her xanax being ""stolen"" while passed out for two days, she says ""oh, youre pregnant! i'll babysit!""
no"
675,_USER_ or just as high on xanax as she is face with tears of joyface with tears of joyface with tears of joy her fans must be weird as hell cause normal people think she's bat shit nuts
681,Rihanna look like one of those strung out feens tht be up broad & olney at tht methadone clinic! Tht blonde is a no fuckn no!
686,I don't what this baby motrin do to majesty but every time I give it to her she go to sleep
691,"_USER_ ig said if you got baby fever, take some children's Tylenol face with tears of joyface with tears of joy"
692,"April asks ""Has anyone else ever been a steroids for being sick and affect them in a bad way. I have had... _URL_"
693,_USER_ aww I'm sorry. This is like cold on steroids or something
695,Has anyone ever taken Prozac or Zoloft? Girl in need of so much moral support here :(
698,What's the difference between oxycodone and hydrocodone?
699,_USER_ gargle soluble paracetamol _HASHTAG_
702,_USER_ depo got my ass on steroids face with tears of joyclapping hands
707,Yo can we leave xanax in 2016???
708,_USER_ lol pregnancy is pms on steroids. You literally feel like you're losing your mind almost always lol
709,"That xanax make you trip, I still ain't got no whiponcoming automobile. I still ain't got no friendswomen holding handspeople with bunny ears. Atleast I got my familyman‍woman‍girl‍boy. bullshit. new moon face"
711,Steroids flexed biceps “_USER_: Mike Tyson was able to bench press more than 200 pounds at the age of 12.”
713,She has lime this body fever since yesterday her entire body is hott i gabe her tylenol but it didnt help she still feels the same
714,"_USER_ Hope tonight is better. I did ibuprofen for R, those front teeth are rough."
715,How can you take 14 xanax a day loudly crying faceloudly crying face
716,When junkies think their opinion is _URL_ drinking that methadone and worry about yourself face with tears of joy
717,Apple a day keeps the doctor away my ass. Not with all these steroids and; pesticides in our food.
720,_USER_ haha awh sweet girl. The steroids should help. Which is probably why she seems fine. It's hopefully working for her.
722,This kid is on something and it AINT alcohol and Xanax.  _HASHTAG_
723,_USER_ hopefully lol I doubt it tho. They dont even give em to me for my back -.- you'll probably get motrin  face with tears of joy
727,_USER_ _USER_ athletes never use drugs the way normal people do. Had an ex-NFL player as a track coach who took advil by the handful
728,I wish ibuprofen worked for feelings lol
730,Tylenol before shots and; vicks after . It's helps a lot  _URL_
731,sunglasses and advil..... last night was mad real.... courtesy of my baby boy....
733,Dope and xanax party at da crib. Invite only.
741,_USER_ _USER_ allegedly addiction to steroids is what I've read?
742,I gave him the ibuprofen knocked him  right out
743,_USER_ ibuprofen helps Jayden but I don't think rowen can have it too 6 months. Try Tylenol. I hate teething crying face
744,Running to the store to get more ibuprofen for Kory he keeps saying his head hurts so bad weary face
746,"I hate xanax it ruins people, honestly"
750,Much rather have a guy that wants to lay in bed eating shit and sexing me all day then a steroid popping gym addict who eats salad fsOK hand
752,_USER_ aww I'm sorry.. There is tylenol downstairs
754,Uni of Edinburgh study find evidence that too much paracetamol in pregnancy may increase the risk of reproductive disorders in male babies.
756,"""One thing was clear, you don't mess with Hulk Hogan and you don't mess with America.""- opening line from doc about steroids I'm watching"
764,so basically &gt;&gt;&gt; no alcohol // caffeine // dairy // spicy foods  // acidic foods // mixing certain food groups // ibuprofen // smoking &gt;&gt;&gt;
770,Super steroid Bun!! _HASHTAG_ _HASHTAG_  _HASHTAG_ _URL_
771,_USER_ I mean bc the Tylenol face with tears of joy
772,My pain-free New Year’s Resolution is to reduce my aches and pains with Advil.  _URL_ _HASHTAG_ _HASHTAG_
774,_USER_ _URL_ it still feels MISERABLE! ugh. Love ya though! pop an advil and get some rest.... xoxo
775,"_USER_ I gave her ibuprofen for the1st time over Xmas and she had the same reaction, wish they would just hurry up with the test!"
779,Bev: Has anyone tried steroids to help increase appetite or to help with their symptoms?
782,_USER_ I was so open to anything just not an epidural (hate feeling numb) and; managed both times without so much as a paracetamol flexed biceps
783,_USER_ panadol for another person headache!!!!!! na wa oo
784,"""Oxycodone is a beautiful name for a girl."""
785,_USER_ ibuprofen and Gatorade!
791,The Best Steroids for Getting Lean and Mean _URL_
792,"Behavioral issues found in children linked to mothers taking Tylenol during pregnancy

Learn more:  _URL_"
794,Giving out paracetamol at 4 am because why take your own pain relief for a headache when you can call an ambulance? _HASHTAG_
798,Not methamphetamine but methadone shit like that. Its way fucking awful for you
803,_USER_ I gave her Motrin last night and that helped her sleep too.
805,_HASHTAG_ on steroids _URL_
806,A book is the most powerful _HASHTAG_ tool that you could ever had. It's a brochure or business card on steroids. _HASHTAG_
808,_USER_ rotating tylenol with another medicine may help too. Poor baby. That's the worst
810,my energy level on any given day is equal to a sloth on xanax
