293,"Sometimes I wish I worked for someone that would TELL ME what to do, this can be very stressfuldowncast face with sweat I need tylenol everyday for my sanitysparklesperson getting massage"
294,Tylenol. Thats it lol the pain will go away on its own _URL_
299,"Thanks to _HASHTAG_ a couple ibuprofens ,, and; sum hot sweaty sexsmirking face!"
300,I need some Tylenol pmslightly frowning face
302,I need like 10 advil
305,Wish I had my Tylenol I have a headache
310,I need some liquid ibuprofen tired face
313,Gotta go back to labor and;and; delivery today to get these steroid shots. Pray it helps my little Jaliyah.
316,I need some ibuprofen ASAP
323,Anyone got any paracetamol in college cause I'm sick of Maisie complaining
325,"popping tylenol like they're candy for this damn migraine and; fx rib, shit doesn't work! I'm done with this pregnancy. I want my son out now!!"
326,"So after six hours I got to see a very tired doctor who diagnosed me with iritis. Probably autoimmune, treated by steroid eye drops and time"
327,whoever said laugher is the best medicine obviously never tried xanax
335,Someone give me ibuprofen for this huge _URL_ crying faceloudly crying faceloudly crying face
339,I should've took an ibuprofen before we left the house :/
340,"- planned on a nice night w/ my love but i might have to just take a motrin 800 and; go to sleep , im in so much pain disappointed face"
346,I need to put in this prescription for this Motrin!
350,these advil liquid gels are helping get thru
352,"This back pain is too the point of crying. I don't care anymore I'm breaking down and taking Tylenol, and using my heating pad to death"
353,_USER_ tylenol pm tonight. And i drank lots of orange juice :((  Don't you worry ill be better by fri!
356,"Worse thing about having a headache and being pregnant, you can't take paracetamol meh! pouting facepouting face"
359,i dont think theres enough xanax out there to calm my nerves enough to go.
360,Yay for tordal and; steroid shots. flushed facecross mark
362,At least these ibuprofen tablets haven't got any artificial colours in! artist palette _URL_
367,_USER_ I've got some 800mg ibuprofen left from when I have aubs if you wanna try that.???
371,anyone wanna run some advil down to north carolina that would b clutch thnx
377,Novacaine did nothing for the pain btw just made my mouth so fucking numb unamused faceunamused faceunamused face ibuprofen is a life saver
381,_USER_ wineo'clock may start early then? Or valium depending on progress ;)
383,_USER_ except the red Tylenol. It's just yummy like candy.
387,_USER_ yea.. so i just got regular tylenol.
389,My head hurts and tylenol doesn't cut it pouting face
390,Somebody get my nebulizer and albuterol _URL_
391,"_USER_ I' right there with you, but being 5 months pregnant I'm only allowed honey and lemon tea with my paracetamol frowning face️"
393,"I'm the bed clutching a bottle of tylenol and; crying my eyes out , I wish my boyfriend was here to make me tea and run me a hot bath pillweary facecrying facepersevering face"
395,"All I want today is water, paracetamol and cuddles from dean whilst watching frozen disappointed facedisappointed face _HASHTAG_"
403,_USER_ Tylenol 3 and over the counter ibuprofen. I loved ibuprofen pre baby so hopefully being off it has turned me into a lightweight!
406,"When the 'pharmacy' on your block sells every type of protein shake and; fake tan, but u can't get a paracetamol or a tampon! _HASHTAG_"
408,Do others get headaches when tapering off steroids? Any tips for easing this side effect? _HASHTAG_ _HASHTAG_
410,_USER_ no. I'm just sticking to ibuprofen now!
413,I need ibuprofen!!
414,"I had to do battle with a centipede by myself today. Basically, I need a medal an a xanax"
423,I need some ibuprofen or something for my body n this headache weary face
426,"_USER_ yes. naproxen and ibuprofen. but I take huge numbers of pills, so"
442,This election. Give me all the xanax.
458,I don't want to the steroid shot or blood drawn today... confused face
461,I really need some more tylenol face with medical mask
462,"""Shit, I forgot to take my Prozac.""  Guy in line behind me backs up."
467,_USER_  I have valium at the ready :-)
468,My head been hurtin today. And nobody uses straight Tylenol except pregnant ppl I swear. And I'm out ):
469,Quintin went n brought me tylenol cold and; flu nw wnt let me take itunamused faceunamused faceunamused face
471,"My body is retarded! I take Percocet, somas, and ibuprofen and you'd think I just took meth! Makes me wired!"
472,"These, Xanax, and vodka should do the trick. persevering face
_HASHTAG_ _HASHTAG_ _HASHTAG_ _HASHTAG_… _URL_"
480,Idk if I need Advil or a bottle of vodka
483,Dr wants me to hold off on the xanax for 2 whole weeks too
484,Disneyland on steroids for sure
485,My mom gave her freaking ibuprofen before we came so her fever will probably be like 101 by the time we get back there
486,_USER_ nope I only have ibuprofen
489,mornings have been better since drunk-mona started leaving a bottle of gatorade and some advil by the bed for hungover-morning-mona.
491,280 pound of nothing but steroid meat
492,_USER_ don't think advil will fix this
493,My head is pounding and someone has left the empty paracetamol packet in the cupboard. Sickos.
498,The things I would do to be able to take some ibuprofen for this headache! _HASHTAG_
500,Nothing washes down ibuprofen like a glass of wine. Ya know what I'm sayin? Lol Jk.
507,Maybe I can look at the story after I've had a xanax
508,"I forgot I put an advil in my shirt pocket, now it looks like I have one excited nipple."
511,"2 1/2 hour MRI. LETS DO THIS. flexed biceps🏻 
Courtesy of xanax"
513,"_USER_ Thank you so much for the Xanax, salami, wine, and _URL_ really did the trick. pillwine glassflexed biceps _HASHTAG_"
515,"A hyperextended knee during my routine practice, ouch! Ice and ibuprofen is in order _URL_"
516,I need advils
518,No albuterol needed since yesterday. Fingers crossed we get outta here today!
519,I need like 25 ibuprofen
520,Almost grabbed sleep aids instead of ibuprofen. That would have been very very bad
521,I seriously need some ibuprofen in my life dizzy face
522,I need those ibuprofen 600s
523,Went in the kitchen for ibuprofen... Cam back with popcorn and Girl Scout cookies. FML. _HASHTAG_
530,I need some fucking ibuprofen
539,"(TW self harm, tablets). Got my lorazepam and razor blades back off partner this eve. Feeling agitated. Am safe. Just want them, in case."
540,This MRI has been brought o you courtesy of diazepam and the beauty and the beast soundtrack. _HASHTAG_
550,Don't know where I'd be without extra strength tylenol
552,_USER_ I always take two ibuprofen and one 500mg Tylenol rapid release! I also breastfeed. That concoction always helps!
555,"My grandma gave me 2 ibuprofen 600 for my cramps, talkin bout they gon make you sleepy. She always tryna have me high _URL_ with tears of joyface with tears of joyface with tears of joyface with tears of joy"
556,There's something about coffee and klonopin that not only sounds right it just feels right.
564,I can feel the sinus headache strong for the morning and; im almost out of ibuprofen face with head-bandage
574,Whoever brings me chocolate ice cream and; some Tylenol for this head ache will be forever loved raising hands
575,hoping janie comes thru with this tylenol tonight cause my back hurts so bad weary face
577,"_USER_  gross. I had to get an antibiotic when it legit swelled, but most of the time advil cold and; sinus does away with phantom recurrences"
579,Would love a nap right _URL_ to just go to bed. Really really need paracetamol and water NOT wine and another night out!
580,I think i'll have to take a xanax before I see this flim. _HASHTAG_ _URL_
581,"just picked up an embarrassing amount of empty paracetamol, pro plus n cigarette packets and wetherspoons receipts from my bedroom floor"
588,I need xanax
590,_USER_ yeah I'm going to have to buy one. I'll take like 4 ibuprofen and it still doesn't help.
591,Buy me ibuprofen so I know its real right now
593,Is it acceptable to take a whole bottle of ibuprofen when your entire body is screaming? Asking for a friend
603,I need a xanax to calm me from rage
606,Got such a bad hangover!! Fucking hate headaches!! persevering facegunna be living off paracetamol today! pill
607,Can you take 2 ibuprofen and; 2 paracetamol at the same time?
608,_USER_ exactly! I mean i understand some people want it but not this chick! Just give me an ibuprofen to help with these cramps!
613,More like sunglasses and fuckin ibuprofen 800s
615,_USER_ Sorry I missed your reply! I would pay extra for candy on my paracetamol. Unexplored niche market.
619,Proof that age really is just a number.. Now.. Let me go and put my aching feet up and rub some ibuprofen gel... _URL_
620,I need an ibuprofen but they're in my purse n that's all the way down stairs
625,_USER_ I don't think I could sit that long weary face I'll have to take like 3 advil pms face with tears of joyface with tears of joyface with tears of joy
629,"I have sleeping pills, xanax and sometimes I still wake up."
634,Tylenol then time to finish this nonsense.
638,Not that I'd take it anyway. I've only taken tylenol like 3 times this whole pregnancy lol don't wanna drug my baby.
640,"16 year olds on my feed talking about drugs, sorry but only drug I knew about when I was 16 was paracetamol face with tears of joy"
641,"need lots and lots of chocolate, some paracetamol, a coffee, a hot water bottle and bruno weaving his velvet... _URL_"
643,I hope the doctor prescribes me xanax
644,In need of about 7 heating pads and some Advil. loudly crying face
646,I need about 5 xanax
657,My head is pounding I need a ibuprofen
659,On the other hand thinking about this steroid shot is going to make me sick and; probably cry!
660,Idk why generic ibuprofen work wonders on me and not name brand ibuprofen
667,_USER_ I got steroid cream thank god
669,How many paracetamol can you take a day?
676,_USER_ urgh I knowww my dr only let's me have valium for when I got to dentists. Its a shame its so addictive cuz it helps.
677,"_USER_ I was getting those earlier this fall, I find Ibuprofen helps the most, reduces swelling and such."
682,advil will be my best friend today..
683,_USER_ dunno. I'm watching terrible rap videos and procrastinating on taking advil for my achy hip...
685,In neeeeed of ibuprofen or Tylenolloudly crying face
687,When all you want is advil and sunglasses
688,"I've never had to pull 400mg of propofol AND 10mg of diazepam during a conscious sedation until last night. 

flushed faceflushed faceflushed face

_HASHTAG_"
689,Someone please bring me some tylenol or something. I think my head is gonna explode
690,"My Bd so wonderful, he bought me some ibuprofen and; food and let me rest relieved face"
696,_USER_ but its really severe eczema so i'm gonna see if they can give me a stinger steroid cream
700,The only thing I can take is tylenols unamused face
704,I need a xanax after this dress crap. Hahaha _HASHTAG_
706,"I'm gonna schedule my mri Monday hopefully, and; my pt wants me to do steroid treatments upside-down face"
712,_USER_ I have 800 mg ibuprofen it just knocks me out. And the trees help too. beaming face with smiling eyes
718,Todays agenda: try 2 relieve the pain I have frm Kennedy being on my _HASHTAG_. _HASHTAG_ bath _HASHTAG_ Tylenol _HASHTAG_ _USER_ sausage biscuit _HASHTAG_ rest
719,This is ridiculous! Can't even hold down a single sip of water for my tylenol to get rid of this headache.
724,Ohh how i hope im not getting sick... i need advil and; sleep!!!face with medical maskface with thermometerconfused face
725,"_USER_ I'm so much better than I was, I've ended up on 3 drips a week and; steroids flushed face such an attention seeker ha. Are you ok? Xxxx"
726,"_USER_ I love and appreciate you so much!!! sparkling heartthanks for bringing me juice, breakfast, and Tylenol for my hangover face with tears of joy"
729,I need tylenol bc my head is pounding right now. crying face
732,"Pain pills in my bag just in case, should not take them at work hoping Advil will help me through the work day! _HASHTAG_"
735,I want me some ibuprofen 800s thinking facethinking face
737,Tylenol PM is my best friend on nights like tonight lol
740,I can already feel the soreness from today loudly crying faceloudly crying facehello ibuprofen
745,2 800mg ibuprofen should do the trick
747,So they trying to take my klonopin  away thinking facethinking facethinking facethinking face nah fuck that
748,_USER_ saying that its rreaaaaallly bad now and they went ok well wait a bit have a paracetamol downcast face with sweatface with tears of joy
751,I need pumpkin spice Xanax. For seasonal anxiety.
753,A tylenol n a nap will help
761,Noah finally to bed blue heartsleeping facesleeping facesleeping facesleeping face now this mama needs a couple of paracetamol and bed too sleeping facesleeping facesleeping face hoping for a bit of a lay in tomo smiling face with smiling eyes
762,"I need a Xanax for this dodger game, so much anxiety"
763,The best hangover cure: two paracetamol and a baby. Alternate paracetamol and baby cuddles every two hours. _HASHTAG_ _HASHTAG_ _HASHTAG_ Claus
766,I know I can take tylenol but can I take tylenol _HASHTAG_? _HASHTAG_
767,Feel like I need a xanax because this is by far the most stressful and most hurtful episode ever loudly crying faceloudly crying face
769,Im so irritated at the fact that i can't take an advil this sew-in killing mepersevering face
776,Need someone to buy me chocolate and Fanta fruit twist and paracetamol
778,"All messages done! All invoices sent! 
*runs away from laptop and towards a cup of tea and more paracetamol!*"
780,Not going to lie. I don't feel 1000% sober this morning !! Thank good for Advil.
781,I clipped my fingernails nails and; took a xanax for this
786,I seriously need some tylenol in my life tired face
787,Finally found the paracetamol I put away Thurs and; couldn't _URL_ the pan cupboard where the frying pan goes!!
788,If I feel like this tomorrow I'm going to eps to get xanax
790,_USER_ okay cool i knew tylenol was okay i just didn't know about extra strength!! i got extra strength tylenol pm in hopes of sleep
793,"Tonight calls for the full whack of codeine paracetamol and ibuprofen, along with inhaler and large swig of prescribed gaviscon! 
Oh joy confused face"
796,how do crackers and sprite work better than Tylenol?? crazyyy
800,"Ouch ouch ouch ouch! Swallowing hurts. What can I take whilst breastfeeding? Only paracetamol? And, can I take that if bubs taking calpol?"
801,Because of my deep love for the game I grew my tonsils to the size of baseballs and just did steroids. That is passion.
807,_USER_ I shall paracetamol and welly myself up and prepare myself for clown like torture hehe!
813,Man ibuprofen 800 has been saving me this last week... cause my body like weary faceweary faceweary facebeaming face with smiling eyesbeaming face with smiling eyesbeaming face with smiling eyes
814,I need a fucking blunt or a xanax bc my anxiety is through the roof right now
819,im bout to get the heating pad and;' take victory hand🏾️ tylenols pill
822,_USER_ Haha! Thanks Christine :) Chocolate and ibuprofen are magical!
823,_USER_ Agree - steroids feel like you're pouring insulin in with no response - super effective drug but frustrating too w/ diabetes
826,"_USER_ yep very sore at the min, can feel them tightening on my teeth as we speak, just taking paracetamol for the pain, they look fab x"
828,"been having bad headaches these last few days , I need some tylenol !"
830,I need a Xanax. Bad.
833,_USER_ me too bring me some advil smiling face with halo
835,Washing two paracetamol down with a carling should clear this headache right?
836,I just bought a cookie oj and motrin at a gas station.... _HASHTAG_
838,Nothing gives me worst anxiety than when I can't find something. I either need a xanax or a charger for my Nikon d40
845,"Sitting in 1000 block sipping,done popped me xanax and I'm smoking one by myselfsmiling face with sunglasses"
846,So it turns out I have absolutely no paracetamol in the house!! Rubbish!
852,My feet are aching and; my ankles are swollen and; I'm about to take a dose (or five) of ibuprofen and; pass out. _HASHTAG_
853,Getting a steroid shot. _HASHTAG_ _HASHTAG_
857,Need food and; advil confused face
858,"""I needa take ibuprofen for the throbbing and swelling"" ""just smoke weed bah"" omg lol"
865,Seriously I am not a child and I can't open the damn tylenol bottle. _HASHTAG_
867,I'm  extremely drug sensitive... even to paracetamol ... Who knows what this espresso may do face with tears of joy
868,I'm taking about 5 Xanax before i go in for surgery face with medical mask
869,Life will be so much easier when I can smoke a bowl and take a xanax mid panic attack again.
871,“_USER_: Taking xanax is kinda like a mystery the next day to find out what actually happened.” Many of those days.
873,"Worst hospital ever plus 3,000$ for some damn Motrin grinning face with smiling eyesgrinning face with smiling eyesgrinning face with smiling eyesgrinning face with smiling eyes"
874,"People amaze me, especially when they say ""I'm here if you need me"" in that case where is my Tylenol?"
876,_USER_ What helps me is taking tylenol pm a couple hours before bed. I wake up in less pain.
877,got xanax but not u
878,4 ibuprofen and a bubble bath kind of day. _HASHTAG_
883,_USER_ Things like Tylenol and ibuprofen never work for me and; when you're pregnant you can only take Tylenol unamused face Aleve somewhat helped
886,someone please bring me stronger pain meds than ibuprofen. preferably morphine please
888,Coffee and advil
889,_USER_ you reopened it?!!! And I took ibuprofen for swelling
891,Popping about 42 ibuprofen
894,I understand why athletes aren't allowed to use steroids but they should be allowed to do all the performance decreasing drugs they want.
897,I need a xanax
900,Thank good for tylenol but if this continues I will have to start drinking ginsing tea instead ( that what the natural tylenol made from)
901,I'm not with it today. . . I'm gone have to take some ibuprofen or something
905,I need some ibuprofen
906,You're kidding right? All doctors did was tell me to take Tylenol during my pregnancy w/ my middle son increasing his ADD risk-thanks a lot.
907,"i really need to shit but i cannot for the life of me move, i need something stronger than advil"
909,I am in agony with toothache and I can't even take anything except paracetamol tired facecrying face _HASHTAG_ _HASHTAG_
911,I hate that I have to drive all the way to oxford just for a steroid shot today.
913,Couldn't get the paracetamol out of the packet weary face I've got a banging headache and all I want is to take some tablets!
915,"A standard night these _URL_ up in pain, take a concoction of paracetamol and gaviscon. Find new an... _URL_"
916,"Water, Gatorade, heating pad, ice chips, Tylenol, MiraLax and tums have been my best friends this past month! OMG hurry up baby girl tired faceconfounded faceunamused face"
918,Thank god for Advil and sunglasses.
919,I just need a bucket. Water advil and sunglasses today. Feelin like SHIT
920,Hate being in fucking pain all I can take os paracetamol which don't workkkkkworried face
921,_USER_ So happy! Never let me cut it again! Need a couple of ibuprofen before bed though. Yea will be down to see you tomorrow x
923,About to take this tylenol then relax till i fall asleep
934,i need some tylenol man crying facecrying facecrying cat
938,Gonna drug myself up tonight on paracetamol and lay on the sofa _HASHTAG_ anxious face with sweatloudly crying face
939,Finally omw home weary face they gave me some tylenol sinus and; sudafed pressure + pain sleepy faceloudly crying face
945,I really need a xanax or summmmthing
946,"_USER_ I remember breaking and; fracturing my toe, tearing foot ligaments, aand;e told me to go home take paracetamol pouting face"
947,Someone please bring me advil or something. Seriously.
954,"How to get to sleep- x2 ibuprofen for the headache, x2 kalms and a sleeping tablet, that should do it Hol, no more insomnia for me zzz"
955,I need tons of tylenol and gingerale
958,_USER_ u need sum ibuprofen guh tht the only thing tht work for me
961,Fuck whoever stole my ibuprofen last night
962,Migraine with nausea and all I can take is 2 Tylenol _HASHTAG_
964,_USER_ migraine persevering face take ibuprofen and lay down
965,_USER_ I was on albuterol (spelling) and I never had it refilled and;and; I switched doctors. downcast face with sweatweary face
969,Brb taking all 30 xanax I just picked up from the pharmacy
971,This ibuprofen is a joke.
977,"If anyone wants to bring me some Tylenol pm and some tums, I'd greatly appreciate it. pensive face"
978,We were just prescribed a steroid for asthma (Medrol) that has an inactive ingredient of lactose in it. It was... http://_URL_
979,Popping muscle relaxers and ibuprofen like candy. expressionless face
985,Man the corner store closed and i need tylenol bad loudly crying faceloudly crying faceloudly crying faceface with medical mask
992,Kisses for the belly (Luke can practically hide under that bump)! I think this round of steroid shots… _URL_
996,I hope a Tylenol extra strength won't hurt my child sleepy face but this headache is horrible!
998,Going take me a Tylenol pm so I can go to bed early tonight
1001,"paracetamol, ibuprofen and codeine- I'm going to sleep well tonight."
1002,I have the worst headache and my ibuprofen is in my carweary face
1005,And I forgot my ibuprofen pouting cat
1009,I need 17 Tylenols
1011,I hurt so bad all the time now it just doesn't stop and they're telling me to take ibuprofen to help hahaha yeah right
1015,how many oxycontin am I gonna have to take to feel better!!!!????
1016,I never fucked with the Xanax tried that shit one time didn't remember shit that happen don't fuck with drugs like that
1018,The only medicine I can take is tylenol sinus and it isn't helping at all.
1026,_USER_ I took ibuprofen
1028,I need some fucking tylenol.  I got a killer headache!
1029,_USER_ lol drink some more. Imma do sunglasses a romper and tylenol today
1033,Iaint been having to take my ibuprofen lately tho
1036,"i love the game, but the aftermath is _URL_ of ice and ibuprofen tonight while watching _USER_ beat Panama on _USER_ !!!!!"
1037,And give me some tylenol tf that gone help me I would love to know
1038,_USER_ yeah yu do they had to give me a steroid shot and everything to help they lungs develop more. I was so scared cuz i was not
1040,I haven't taken one klonopin today and honestly some people are lucky they haven't had their head ripped off.
1044,With all this shit going on I need to find me a xanax
1045,"ok- finally ate something, had some caffeine, _URL_ now my headache is back again...hormones? pollen? ugh tylenol please!!!"
1047,I need a xanax in the worst way today
1049,"Kitty is on antibiotic, steroid, pain meds, and; muscle relaxant. I was taught how to help him empty his bladder if he's not getting much out"
1050,Can i take like a xanax or something
1053,Need food and Advil
1054,like bitch i was born with anxiety i have ativan for that i'll be fine
1059,"I just need a nice hot bath, some tylenol for this headache and; relax/sleep for the rest of the night"
1061,This anxiety is starting to interfere w/my everyday life..I don't mess w/pills as a rule but my doctor better give me xanax BC I can't deal
1062,Can you take ibuprofen being pregnant? thinking face
1063,_USER_ atleast you successfully shoved the ibuprofen down my throat :) red heart️upside-down face
1064,_USER_ Yes I was hoping! I've had steroid injections but no joy so far. Looking forward and; wondering how I'm going to juggle it all!
1065,my legs hurt so fucking bad cant wait to get home and swallow a handful of valium
1071,Someone buy me some tylenol pm and a life
1072,If paracetamol was all I needed I WOULDN'T BE PHONING YOU WOULD I
1077,"Going into labor at 24 weeks isn't fun, being close to losing your babies isn't fun. Needing steroid shots isn't fun. and; NICU isn't fun!"
1079,"Last day of class. I hope we get out early. I want a nap, food, and; I ibuprofen"
1082,"_USER_ k, have a Xanax now. Life is too short to get so mad over Twitter. Lol. victory hand️"
1086,This not nursing thing is killing me... -_- 2nd day no nursing i gotta make sure i get some advil asap
1093,Drinking an advil pm cause I need to sleep weary face
1095,_USER_ I'll probably throw them away. I have a not so good history with pain relievers so I just stick with ibuprofen.
1096,ibuprofen is a fucking lie
